SYNIS_ID,MAELIADGERD,TEGUND,NR,RADNR,LENGD,KYN,KYNTHROSKI,FJOLDI,OSLAEGT,SLAEGT,LIFUR,MAGI,KYNFAERI,HEILDARTHYNGD,RANFISKURTEG,KVARNANR,MAGAASTAND,ALDUR,FAERSLUNUMER
847,3,1,8,11,62,2,1,1,2645,2380,100,50,10,,,,2,,84703001008
847,3,1,9,12,60,1,1,1,2390,2125,110,45,0,,,,1,,84703001009
847,20,303,3,13,,,,1,,,,,,10,1,9,,,84720303003
847,3,1,10,14,61,2,1,1,2410,2185,80,45,10,,,,1,,84703001010
847,20,311,1,15,,,,1,,,,,,10,1,10,,,84720311001
847,3,1,11,16,57,2,1,1,1895,1700,95,30,10,,,,2,,84703001011
847,3,1,12,17,52,2,1,1,1545,1345,90,30,10,,,,1,,84703001012
847,20,303,4,18,,,,1,,,,,,5,1,12,,,84720303004
847,3,1,13,19,62,2,1,1,1950,1870,0,30,10,,,,1,,84703001013
847,3,1,14,21,52,2,1,1,1425,1280,55,25,5,,,,1,,84703001014
847,20,302,2,20,,,,1,,,,,,5,1,13,,,84720302002
847,20,302,3,22,,,,1,,,,,,5,1,14,,,84720302003
847,3,1,15,23,63,2,1,1,2595,2340,75,35,10,,,,1,,84703001015
847,3,1,16,26,64,2,1,1,2420,2220,45,50,10,,,,1,,84703001016
848,3,1,2,2,57,2,1,1,1875,1700,70,35,5,,,,1,,84803001002
848,3,1,20,33,66,1,1,1,2380,2185,30,55,5,,,,2,,84803001020
848,20,302,1,3,,,,1,,,,,,5,1,2,,,84820302001
848,3,1,3,4,56,1,1,1,1755,1625,0,40,0,,,,1,,84803001003
848,20,311,1,5,,,,1,,,,,,10,1,3,,,84820311001
848,3,1,4,6,55,1,1,1,1645,1470,90,25,0,,,,2,,84803001004
848,3,1,5,7,65,1,1,1,2760,2435,150,50,5,,,,1,,84803001005
848,20,311,2,8,,,,1,,,,,,15,1,5,,,84820311002
848,3,1,6,9,56,2,1,1,1640,1465,75,35,5,,,,1,,84803001006
848,20,302,2,10,,,,1,,,,,,5,1,6,,,84820302002
848,3,1,7,11,59,2,1,1,1920,1760,45,35,10,,,,2,,84803001007
848,3,1,8,12,60,2,1,1,2170,1895,140,45,10,,,,1,,84803001008
848,20,302,3,13,,,,1,,,,,,15,1,8,,,84820302003
848,3,1,9,14,63,2,1,1,2375,2235,0,40,10,,,,2,,84803001009
848,3,1,10,15,58,2,1,1,1480,1365,30,25,5,,,,1,,84803001010
848,20,303,1,16,,,,1,,,,,,5,1,10,,,84820303001
848,3,1,11,17,55,2,1,1,1560,1405,45,40,5,,,,1,,84803001011
848,20,303,2,18,,,,1,,,,,,15,1,11,,,84820303002
848,3,1,12,19,59,1,1,1,1830,1715,0,40,0,,,,1,,84803001012
848,20,302,4,20,,,,1,,,,,,5,1,12,,,84820302004
848,3,1,13,21,58,2,1,1,2260,1975,75,45,10,,,,1,,84803001013
848,20,302,5,22,,,,1,,,,,,10,1,13,,,84820302005
848,3,1,14,23,57,1,1,1,1775,1605,45,30,5,,,,1,,84803001014
848,20,302,6,24,,,,1,,,,,,5,1,14,,,84820302006
848,3,1,15,25,57,2,1,1,1725,1640,0,30,5,,,,1,,84803001015
848,20,302,7,26,,,,1,,,,,,5,1,15,,,84820302007
848,3,1,16,27,56,1,1,1,1770,1595,85,35,0,,,,1,,84803001016
848,20,302,8,28,,,,1,,,,,,5,1,16,,,84820302008
848,3,1,17,29,58,2,1,1,1790,1655,20,40,10,,,,2,,84803001017
848,3,1,18,30,61,1,1,1,2290,2035,80,50,0,,,,1,,84803001018
848,20,312,1,31,,,,1,,,,,,10,1,18,,,84820312001
848,3,1,19,32,54,2,1,1,1495,1375,40,25,5,,,,2,,84803001019
848,3,1,1,1,53,2,1,1,1555,1420,45,25,5,,,,2,,84803001001
849,3,1,12,23,55,1,1,1,1680,1465,70,80,0,,,,1,,84903001012
849,20,302,10,22,,,,1,,,,,,250,1,11,,,84920302010
849,3,1,13,25,62,1,1,1,2845,2500,140,45,0,,,,1,,84903001013
849,20,302,12,26,,,,1,,,,,,5,1,13,,,84920302012
849,3,1,14,27,58,1,1,1,2410,2095,80,130,5,,,,1,,84903001014
849,20,302,13,28,,,,1,,,,,,85,1,14,,,84920302013
849,3,1,15,29,62,2,1,1,2735,2450,140,65,15,,,,1,,84903001015
849,20,311,1,30,,,,1,,,,,,10,1,15,,,84920311001
849,3,1,16,31,54,1,1,1,1585,1405,70,45,0,,,,1,,84903001016
849,20,302,14,32,,,,1,,,,,,15,1,16,,,84920302014
849,3,1,17,33,60,1,1,1,2020,1835,70,60,5,,,,2,,84903001017
849,20,302,15,34,,,,1,,,,,,,,,,,84920302015
849,3,1,18,35,58,1,1,1,1845,1640,70,60,5,,,,1,,84903001018
849,20,302,16,36,,,,1,,,,,,35,1,18,,,84920302016
849,3,1,19,37,54,2,1,1,1500,1365,15,50,5,,,,1,,84903001019
849,20,302,17,38,,,,1,,,,,,15,1,19,,,84920302017
849,3,1,2,3,66,1,1,1,2875,2550,130,80,5,,,,1,,84903001002
849,3,1,1,1,69,1,1,1,3410,3020,170,85,5,,,,1,,84903001001
849,20,29,1,2,,,,1,,,,,,20,1,1,,,84920029001
849,20,302,1,4,,,,1,,,,,,30,1,2,,,84920302001
849,3,1,3,5,65,1,1,1,2870,2570,80,110,5,,,,1,,84903001003
849,20,302,2,6,,,,1,,,,,,50,1,3,,,84920302002
849,3,1,4,7,65,2,1,1,2685,2315,170,60,20,,,,1,,84903001004
849,20,302,3,8,,,,1,,,,,,5,1,4,,,84920302003
849,3,1,5,9,60,1,1,1,1930,1725,45,80,0,,,,1,,84903001005
849,20,302,4,10,,,,1,,,,,,45,1,5,,,84920302004
849,3,1,6,11,68,2,1,1,3060,2735,90,105,10,,,,1,,84903001006
849,20,302,5,12,,,,1,,,,,,60,1,6,,,84920302005
849,3,1,7,13,62,2,1,1,2080,1870,75,55,10,,,,1,,84903001007
849,20,302,6,14,,,,1,,,,,,25,1,7,,,84920302006
849,3,1,8,15,68,2,1,1,3000,2750,65,60,15,,,,1,,84903001008
849,20,302,7,16,,,,1,,,,,,20,1,8,,,84920302007
849,3,1,9,17,64,1,1,1,2660,2385,115,75,0,,,,1,,84903001009
849,20,302,8,18,,,,1,,,,,,25,1,9,,,84920302008
849,3,1,10,19,65,2,1,1,2410,2135,100,80,10,,,,1,,84903001010
849,20,302,9,20,,,,1,,,,,,35,1,10,,,84920302009
849,3,1,11,21,65,2,1,1,2835,2325,75,300,20,,,,1,,84903001011
849,20,302,11,24,,,,1,,,,,,55,1,12,,,84920302011
850,3,1,2,3,72,2,1,1,3495,3155,100,85,20,,,,2,,85003001002
850,20,302,4,25,,,,1,,,,,,20,1,18,,,85020302004
850,20,302,1,2,,,,1,,,,,,10,1,1,,,85020302001
850,3,1,3,4,73,2,1,1,3695,3340,140,65,20,,,,2,,85003001003
850,3,1,4,5,60,1,1,1,2455,2180,105,55,0,,,,2,,85003001004
850,3,1,5,6,64,2,1,1,2695,2375,40,115,20,,,,1,,85003001005
850,20,302,2,7,,,,1,,,,,,50,1,5,,,85020302002
850,3,1,6,8,60,1,1,1,2165,2015,55,35,0,,,,2,,85003001006
850,3,1,7,9,74,1,1,1,3580,3240,135,65,5,,,,2,,85003001007
850,3,1,8,10,64,1,1,1,2500,2340,50,50,5,,,,2,,85003001008
850,3,1,9,11,54,1,1,1,1560,1435,35,30,5,,,,1,,85003001009
850,20,312,1,12,,,,1,,,,,,5,1,9,,,85020312001
850,3,1,10,13,55,2,1,1,1745,1600,55,30,5,,,,2,,85003001010
850,3,1,11,14,68,2,1,1,2890,2535,190,50,15,,,,2,,85003001011
850,3,1,12,15,71,1,1,1,2925,2670,140,40,0,,,,2,,85003001012
850,3,1,13,16,80,2,1,1,3865,3570,60,70,35,,,,2,,85003001013
850,3,1,14,17,72,2,1,1,3150,2915,80,80,15,,,,1,,85003001014
850,20,305,1,18,,,,1,,,,,,10,1,14,,,85020305001
850,3,1,15,19,58,2,1,1,1915,1705,70,50,10,,,,1,,85003001015
850,20,308,1,20,,,,1,,,,,,10,1,15,,,85020308001
850,3,1,16,21,69,2,1,1,2935,2735,50,55,15,,,,2,,85003001016
850,3,1,17,22,61,2,1,1,2190,2010,65,35,10,,,,2,,85003001017
850,20,302,3,23,,,,1,,,,,,20,1,17,,,85020302003
850,3,1,18,24,59,1,1,1,2005,1800,70,60,5,,,,1,,85003001018
850,3,1,19,26,64,1,1,1,2570,2336,110,40,0,,,,2,,85003001019
850,3,1,1,1,66,2,1,1,2455,2205,75,60,15,,,,1,,85003001001
851,20,491,2,24,,,,1,,,,,,12,2,20,,,85120491002
851,3,2,20,23,59,2,1,1,1950,1755,42,32,10,,,,1,,85103002020
851,20,300,1,26,,,,1,,,,,,36,1,1,,,85120300001
851,3,4,1,27,41,2,1,1,540,495,24,,,,,,2,,85103004001
851,3,9,1,28,50,2,5,1,1090,985,16,,8,,,,,,85103009001
851,3,2,3,3,40,1,1,1,590,535,20,6,0,,,,2,,85103002003
851,3,2,1,1,53,1,1,1,1490,1385,30,12,0,,,,2,,85103002001
851,3,2,2,2,43,2,1,1,765,690,24,8,2,,,,2,,85103002002
851,3,2,4,4,42,2,1,1,700,630,22,8,2,,,,2,,85103002004
851,3,2,5,5,44,1,1,1,860,775,36,8,6,,,,2,,85103002005
851,3,2,6,6,41,2,1,1,620,565,14,6,2,,,,2,,85103002006
851,3,2,7,7,39,2,1,1,580,525,18,10,2,,,,2,,85103002007
851,3,2,8,8,48,1,1,1,995,905,16,10,0,,,,2,,85103002008
851,3,2,9,9,54,1,1,1,1370,1270,26,12,4,,,,2,,85103002009
851,3,2,10,10,40,2,1,1,620,560,16,6,2,,,,2,,85103002010
851,3,2,11,11,32,1,1,1,315,285,8,2,0,,,,2,,85103002011
851,3,2,12,12,49,2,1,1,1170,1035,38,44,10,,,,1,,85103002012
851,20,549,1,13,,,,1,,,,,,,,,,,85120549001
851,20,491,1,14,,,,1,,,,,,26,2,12,,,85120491001
851,3,2,14,17,39,1,1,1,630,565,20,6,0,,,,2,,85103002014
851,3,2,13,16,41,2,1,1,755,680,18,8,2,,,,2,,85103002013
851,3,2,15,18,39,1,1,1,540,495,10,6,0,,,,2,,85103002015
851,3,2,16,19,43,1,1,1,805,720,36,10,2,,,,2,,85103002016
851,3,2,17,20,39,1,1,1,525,475,18,6,0,,,,2,,85103002017
851,3,2,18,21,36,1,1,1,470,430,14,8,0,,,,2,,85103002018
851,3,2,19,22,37,1,1,1,540,490,12,6,0,,,,2,,85103002019
851,3,1,1,25,44,2,1,1,740,655,12,48,2,,,,1,,85103001001
852,3,2,3,24,53,2,1,1,1295,1170,40,10,12,,,,2,,85203002003
852,3,2,4,25,47,1,1,1,925,845,32,8,0,,,,2,,85203002004
852,3,2,5,26,48,2,1,1,1070,965,22,12,6,,,,1,,85203002005
852,20,302,5,27,,,,1,,,,,,4,2,5,,,85220302005
852,20,491,3,29,,,,1,,,,,,14,1,13,,,85220491003
852,3,1,13,28,44,1,1,1,780,705,12,28,0,,,,1,,85203001013
852,3,4,2,31,37,1,1,1,450,420,12,4,0,,,,2,,85203004002
852,3,4,1,30,52,2,1,1,1170,1100,10,14,12,,,,5,,85203004001
852,3,1,2,2,43,2,1,1,835,780,10,10,2,,,,2,,85203001002
852,3,1,1,1,66,1,1,1,2500,2355,25,35,0,,,,2,,85203001001
852,3,1,3,3,58,1,1,1,1840,1675,44,37,0,,,,2,,85203001003
852,3,1,4,4,38,1,1,1,540,495,8,8,0,,,,2,,85203001004
852,3,1,5,5,53,1,2,1,1465,1315,32,28,36,,,,1,,85203001005
852,20,302,1,6,,,,1,,,,,,4,1,5,,,85220302001
852,20,303,1,7,,,,1,,,,,,4,1,5,,,85220303001
852,3,1,6,8,68,2,1,1,2995,2710,58,94,10,,,,1,,85203001006
852,3,1,7,10,72,2,1,1,3505,3195,48,120,14,,,,1,,85203001007
852,3,1,8,12,50,1,1,1,1110,1025,12,34,0,,,,1,,85203001008
852,20,303,3,11,,,,1,,,,,,42,1,7,,,85220303003
852,20,491,1,9,,,,1,,,,,,46,1,6,,,85220491001
852,20,491,2,13,,,,1,,,,,,12,1,8,,,85220491002
852,20,302,2,14,,,,1,,,,,,6,1,8,,,85220302002
852,3,1,9,15,42,2,1,1,645,605,4,10,2,,,,2,,85203001009
852,3,1,10,16,43,2,1,1,830,770,10,12,2,,,,2,,85203001010
852,3,1,11,17,43,1,1,1,805,725,10,22,0,,,,1,,85203001011
852,20,302,3,18,,,,1,,,,,,4,1,11,,,85220302003
852,20,303,4,19,,,,1,,,,,,8,1,11,,,85220303004
852,3,1,12,20,57,2,1,1,1760,1615,32,40,6,,,,1,,85203001012
852,20,302,4,21,,,,1,,,,,,18,1,12,,,85220302004
852,3,2,2,23,43,1,1,1,725,660,20,6,0,,,,2,,85203002002
852,3,2,1,22,37,2,1,1,495,445,12,6,2,,,,2,,85203002001
853,3,1,8,13,45,2,1,1,755,705,12,10,2,,,,2,,85303001008
853,20,311,1,12,,,,1,,,,,,12,1,7,,,85320311001
853,20,29,1,15,,,,3,,,,,,64,1,9,,,85320029001
853,3,1,10,16,51,1,1,1,1380,1180,42,24,76,,,,1,,85303001010
853,20,459,1,17,,,,1,,,,,,4,1,10,,,85320459001
853,3,1,11,18,56,2,1,1,1800,1630,48,32,34,,,,1,,85303001011
853,20,459,2,19,,,,1,,,,,,4,1,11,,,85320459002
853,3,1,12,20,49,1,1,1,1035,960,18,16,0,,,,1,,85303001012
853,20,305,1,21,,,,1,,,,,,8,1,12,,,85320305001
853,3,1,13,22,53,1,1,1,1300,1170,20,18,36,,,,2,,85303001013
853,3,1,14,23,46,2,1,1,845,795,6,12,2,,,,2,,85303001014
853,3,1,15,24,43,1,1,1,815,765,6,10,0,,,,2,,85303001015
853,3,2,2,26,59,2,1,1,1925,1760,30,34,8,,,,1,,85303002002
853,3,2,1,25,44,2,1,1,935,835,26,8,0,,,,2,,85303002001
853,20,311,2,27,,,,1,,,,,,20,2,2,,,85320311002
853,3,2,3,28,42,1,1,1,705,625,26,6,0,,,,2,,85303002003
853,3,2,4,29,44,1,1,1,865,765,30,12,0,,,,1,,85303002004
853,20,311,3,30,,,,1,,,,,,6,2,4,,,85320311003
853,3,2,5,31,45,1,1,1,895,800,30,16,0,,,,1,,85303002005
853,20,459,3,32,,,,1,,,,,,4,2,5,,,85320459003
853,3,1,2,3,64,1,1,1,2490,2260,34,60,56,,,,1,,85303001002
853,3,1,1,1,71,2,1,1,3320,2850,174,118,46,,,,1,,85303001001
853,20,491,1,2,,,,1,,,,,,22,1,1,,,85320491001
853,20,303,1,4,,,,1,,,,,,18,1,2,,,85320303001
853,3,1,4,6,55,1,1,1,1440,1320,34,28,0,,,,1,,85303001004
853,3,1,3,5,56,2,1,1,1525,1370,32,22,60,,,,2,,85303001003
853,20,303,2,7,,,,1,,,,,,4,1,4,,,85320303002
853,3,1,5,8,59,1,1,1,1820,1660,38,50,28,,,,1,,85303001005
853,20,491,2,9,,,,1,,,,,,26,1,5,,,85320491002
853,3,1,6,10,52,2,1,1,1240,1185,10,24,4,,,,2,,85303001006
853,3,1,7,11,52,2,1,1,1465,1285,58,30,20,,,,1,,85303001007
853,3,1,9,14,68,2,1,1,2880,2580,62,118,10,,,,1,,85303001009
871,3,2,6,13,63,2,2,1,2620,2295,120,22,52,,,,1,,87103002006
871,20,311,3,12,,,,1,,,,,,26,2,5,,,87120311003
871,3,2,7,15,69,2,2,1,2880,2575,122,38,34,,,,1,,87103002007
871,20,311,5,16,,,,1,,,,,,12,2,7,,,87120311005
871,3,2,8,17,39,2,1,1,545,495,10,6,2,,,,2,,87103002008
871,3,2,9,18,43,2,2,1,755,680,24,10,4,,,,2,,87103002009
871,3,2,10,19,81,2,2,1,6000,5320,206,30,128,,,,2,,87103002010
871,3,2,11,20,63,2,2,1,2205,2020,72,16,12,,,,2,,87103002011
871,3,2,12,21,62,2,2,1,2160,1915,88,22,36,,,,1,,87103002012
871,20,311,6,22,,,,1,,,,,,8,2,12,,,87120311006
871,3,2,13,23,41,1,2,1,745,665,24,8,14,,,,2,,87103002013
871,3,2,14,24,55,1,1,1,1730,1575,46,20,0,,,,1,,87103002014
871,20,311,7,25,,,,1,,,,,,6,2,14,,,87120311007
871,3,2,15,26,39,2,1,1,540,505,8,4,2,,,,2,,87103002015
871,3,2,16,27,40,2,1,1,630,560,32,4,10,,,,2,,87103002016
871,20,311,1,3,,,,1,,,,,,12,2,1,,,87120311001
871,3,2,1,1,63,2,2,1,2820,2465,126,40,58,,,,1,,87103002001
871,20,303,1,2,,,,1,,,,,,8,2,1,,,87120303001
871,3,2,2,4,60,2,2,1,2155,1905,74,18,50,,,,2,,87103002002
871,3,2,3,5,65,1,1,1,2460,2150,78,26,84,,,,2,,87103002003
871,3,2,4,6,76,2,2,1,4490,4010,160,46,82,,,,1,,87103002004
871,20,303,2,7,,,,1,,,,,,6,2,4,,,87120303002
871,20,311,2,8,,,,1,,,,,,12,2,4,,,87120311002
871,3,2,5,9,77,2,2,1,4695,3910,286,68,150,,,,1,,87103002005
871,20,491,1,10,,,,1,,,,,,10,2,5,,,87120491001
871,20,303,3,11,,,,1,,,,,,2,2,5,,,87120303003
871,20,311,4,14,,,,1,,,,,,2,2,6,,,87120311004
872,3,1,2,3,57,2,1,1,1835,1685,34,32,12,,,,1,,87203001002
872,20,311,6,39,,,,1,,,,,,2,2,12,,,87220311006
872,20,303,1,2,,,,1,,,,,,78,1,1,,,87220303001
872,20,491,1,4,,,,1,,,,,,4,1,2,,,87220491001
872,3,1,3,5,72,2,1,1,3295,3035,68,68,12,,,,1,,87203001003
872,20,303,2,6,,,,1,,,,,,18,1,3,,,87220303002
872,3,1,4,7,73,2,1,1,3405,3155,64,68,12,,,,1,,87203001004
872,20,302,1,8,,,,1,,,,,,26,1,4,,,87220302001
872,3,1,5,9,57,1,1,1,1780,1655,24,34,0,,,,1,,87203001005
872,20,303,3,10,,,,1,,,,,,12,1,5,,,87220303003
872,3,1,6,11,60,1,1,1,1970,1810,46,40,0,,,,1,,87203001006
872,20,303,4,12,,,,1,,,,,,18,1,6,,,87220303004
872,3,1,7,13,68,2,1,1,2475,2320,22,42,10,,,,1,,87203001007
872,20,491,2,14,,,,1,,,,,,4,1,7,,,87220491002
872,3,1,8,15,59,2,1,1,1855,1705,44,48,6,,,,1,,87203001008
872,20,303,5,16,,,,1,,,,,,24,1,8,,,87220303005
872,3,2,2,18,49,2,1,1,920,840,12,10,4,,,,2,,87203002002
872,3,2,1,17,52,2,1,1,1285,1140,44,12,18,,,,2,,87203002001
872,3,2,3,19,48,1,1,1,1085,975,42,12,0,,,,1,,87203002003
872,20,491,3,20,,,,1,,,,,,,,,,,87220491003
872,20,314,1,21,,,,1,,,,,,2,2,3,,,87220314001
872,3,2,4,22,57,1,2,1,1825,1580,52,32,60,,,,1,,87203002004
872,20,491,4,23,,,,1,,,,,,12,2,4,,,87220491004
872,3,2,5,24,51,1,1,1,1140,1045,16,20,0,,,,1,,87203002005
872,20,311,1,25,,,,1,,,,,,6,2,5,,,87220311001
872,3,2,6,26,48,1,1,1,1095,965,16,44,0,,,,1,,87203002006
872,20,491,5,27,,,,1,,,,,,14,2,6,,,87220491005
872,20,311,2,28,,,,1,,,,,,18,2,6,,,87220311002
872,3,2,7,29,51,2,2,1,1205,1060,46,12,14,,,,2,,87203002007
872,3,2,8,30,53,1,2,1,1330,1190,34,14,26,,,,2,,87203002008
872,3,2,9,31,52,2,1,1,1265,1120,32,23,6,,,,1,,87203002009
872,20,491,6,32,,,,1,,,,,,4,2,9,,,87220491006
872,20,311,3,33,,,,1,,,,,,14,2,9,,,87220311003
872,3,2,10,34,54,2,1,1,1380,1215,16,24,6,,,,1,,87203002010
872,20,311,4,35,,,,1,,,,,,10,2,10,,,87220311004
872,3,2,11,36,48,2,1,1,955,850,12,16,4,,,,1,,87203002011
872,20,311,5,37,,,,1,,,,,,8,2,11,,,87220311005
872,3,2,12,38,55,2,1,1,1580,1455,38,14,8,,,,1,,87203002012
872,3,1,1,1,70,1,2,1,3425,2955,128,118,148,,,,1,,87203001001
873,20,491,1,11,,,,1,,,,,,10,1,6,,,87320491001
873,3,1,6,10,70,2,1,1,3045,2780,56,82,12,,,,1,,87303001006
873,3,1,7,13,69,2,1,1,2905,2710,64,52,12,,,,5,,87303001007
873,3,1,8,14,82,2,1,1,5180,4695,126,170,20,,,,1,,87303001008
873,20,303,6,15,,,,1,,,,,,104,1,8,,,87320303006
873,3,1,9,16,67,2,1,1,2625,2415,96,40,10,,,,2,,87303001009
873,3,1,10,17,74,2,2,1,4180,3805,194,56,66,,,,1,,87303001010
873,20,303,7,18,,,,1,,,,,,8,1,10,,,87320303007
873,3,1,11,19,75,1,1,1,3575,3215,54,162,0,,,,1,,87303001011
873,20,303,8,20,,,,1,,,,,,102,1,11,,,87320303008
873,3,1,12,21,62,2,1,1,1890,1745,64,30,8,,,,1,,87303001012
873,20,303,9,22,,,,1,,,,,,10,1,12,,,87320303009
873,3,1,13,23,63,1,1,1,2340,2110,78,88,0,,,,1,,87303001013
873,20,2,1,24,,,,1,,,,,,62,1,13,,,87320002001
873,3,1,14,25,88,1,2,1,6930,6020,192,86,446,,,,1,,87303001014
873,20,303,10,26,,,,1,,,,,,6,1,14,,,87320303010
873,3,1,15,27,61,2,2,1,1960,1795,50,50,8,,,,1,,87303001015
873,20,491,2,28,,,,1,,,,,,12,1,15,,,87320491002
873,20,303,11,29,,,,1,,,,,,12,1,15,,,87320303011
873,3,1,16,30,65,2,2,1,2180,2000,24,70,8,,,,1,,87303001016
873,20,303,12,31,,,,1,,,,,,38,1,16,,,87320303012
873,3,1,2,3,76,2,1,1,4355,3965,140,106,16,,,,1,,87303001002
873,3,1,1,1,79,1,1,1,4395,4020,74,154,0,,,,1,,87303001001
873,20,303,1,2,,,,1,,,,,,94,1,1,,,87320303001
873,20,303,2,4,,,,1,,,,,,48,1,2,,,87320303002
873,3,1,3,5,60,1,1,1,2110,1975,34,28,0,,,,2,,87303001003
873,3,1,4,6,84,2,2,1,5570,4970,196,150,98,,,,1,,87303001004
873,20,303,3,7,,,,1,,,,,,70,1,4,,,87320303003
873,3,1,5,8,63,1,2,1,2015,1775,20,40,114,,,,1,,87303001005
873,20,303,4,9,,,,1,,,,,,8,1,5,,,87320303004
873,20,303,5,12,,,,1,,,,,,40,1,6,,,87320303005
874,3,2,2,3,57,2,1,1,1755,1585,56,16,8,,,,1,,87403002002
874,3,2,20,40,73,2,1,1,3485,3155,82,40,14,,,,2,,87403002020
874,20,311,1,2,,,,1,,,,,,6,2,1,,,87420311001
874,20,459,1,4,,,,1,,,,,,2,2,2,,,87420459001
874,3,2,3,5,73,2,2,1,3400,3005,86,72,66,,,,1,,87403002003
874,20,311,2,6,,,,1,,,,,,36,2,3,,,87420311002
874,20,314,1,7,,,,1,,,,,,2,2,3,,,87420314001
874,3,2,4,8,74,2,2,1,3590,3185,120,34,124,,,,1,,87403002004
874,20,459,2,9,,,,1,,,,,,6,2,4,,,87420459002
874,3,2,5,10,72,2,2,1,3590,3210,126,58,64,,,,1,,87403002005
874,20,491,1,11,,,,1,,,,,,16,2,5,,,87420491001
874,20,459,3,12,,,,1,,,,,,10,2,5,,,87420459003
874,3,2,6,13,56,2,2,1,1765,1535,62,42,54,,,,1,,87403002006
874,20,491,2,14,,,,1,,,,,,16,2,6,,,87420491002
874,20,459,4,15,,,,1,,,,,,10,2,6,,,87420459004
874,3,2,7,16,50,1,2,1,1205,1065,38,28,20,,,,1,,87403002007
874,20,491,3,17,,,,1,,,,,,12,2,7,,,87420491003
874,3,2,8,18,71,1,2,1,3375,2985,114,66,56,,,,1,,87403002008
874,20,311,3,19,,,,1,,,,,,34,2,8,,,87420311003
874,3,2,9,20,64,2,2,1,2655,2295,126,34,74,,,,1,,87403002009
874,20,311,4,21,,,,1,,,,,,10,2,9,,,87420311004
874,3,2,10,22,75,1,2,1,3505,3165,64,46,48,,,,1,,87403002010
874,20,459,5,23,,,,1,,,,,,4,2,10,,,87420459005
874,3,2,11,24,58,1,1,1,1875,1685,44,32,0,,,,1,,87403002011
874,20,311,5,25,,,,1,,,,,,12,2,11,,,87420311005
874,3,2,12,26,69,2,2,1,3175,2800,124,44,76,,,,1,,87403002012
874,20,491,4,27,,,,1,,,,,,8,2,12,,,87420491004
874,20,459,6,28,,,,1,,,,,,12,2,12,,,87420459006
874,3,2,13,29,57,2,2,1,1840,1585,70,22,56,,,,1,,87403002013
874,20,459,7,30,,,,1,,,,,,4,2,13,,,87420459007
874,3,2,14,31,61,2,1,1,1965,1745,50,56,8,,,,1,,87403002014
874,20,491,5,32,,,,1,,,,,,28,2,14,,,87420491005
874,20,311,6,33,,,,1,,,,,,4,2,14,,,87420311006
874,3,2,15,34,73,1,2,1,3460,3160,98,28,52,,,,,,87403002015
874,3,2,16,35,63,1,2,1,2155,1915,74,20,36,,,,2,,87403002016
874,3,2,17,36,68,2,1,1,2795,2515,74,32,12,,,,2,,87403002017
874,3,2,18,37,57,1,2,1,1800,1625,62,26,20,,,,1,,87403002018
874,20,491,6,38,,,,1,,,,,,8,2,18,,,87420491006
874,3,2,19,39,53,2,1,1,1315,1215,18,14,6,,,,2,,87403002019
874,3,2,1,1,63,2,2,1,2680,2335,100,30,66,,,,1,,87403002001
875,3,1,5,8,81,2,2,1,5620,4375,278,94,704,,,,2,,87503001005
875,3,1,3,6,65,2,2,1,2800,2165,102,62,368,,,,5,,87503001003
875,20,2,1,10,,,,1,,,,,,348,1,6,,,87520002001
875,3,1,7,11,66,1,2,1,2830,2365,58,40,270,,,,5,,87503001007
875,3,1,8,12,77,1,2,1,5160,4120,64,120,656,,,,1,,87503001008
875,20,305,1,13,,,,1,,,,,,34,1,8,,,87520305001
875,3,1,9,14,59,1,1,1,1715,1495,46,88,0,,,,1,,87503001009
875,20,491,1,15,,,,1,,,,,,18,1,9,,,87520491001
875,20,301,1,16,,,,1,,,,,,40,1,9,,,87520301001
875,3,1,10,17,55,1,2,1,1410,1200,18,26,94,,,,2,,87503001010
875,3,1,11,18,59,1,2,1,2020,1760,34,32,116,,,,2,,87503001011
875,3,1,12,19,74,2,2,1,3710,3130,148,60,240,,,,5,,87503001012
875,3,1,13,20,65,2,2,1,2670,2215,120,48,196,,,,1,,87503001013
875,20,457,1,21,,,,1,,,,,,16,1,13,,,87520457001
875,3,1,14,22,57,2,2,1,1710,1535,28,40,36,,,,5,,87503001014
875,3,1,16,24,60,2,2,1,1905,1660,66,36,82,,,,1,,87503001016
875,3,1,15,23,61,2,1,1,1885,1755,26,34,8,,,,2,,87503001015
875,20,459,1,25,,,,1,,,,,,10,1,16,,,87520459001
875,3,1,17,26,58,2,2,1,2480,1885,92,144,218,,,,1,,87503001017
875,20,470,1,27,,,,1,,,,,,48,1,17,,,87520470001
875,20,301,2,28,,,,1,,,,,,44,1,17,,,87520301002
875,3,1,18,29,65,1,1,1,2190,2020,36,52,0,,,,1,,87503001018
875,20,491,2,30,,,,1,,,,,,16,1,18,,,87520491002
875,3,1,19,31,60,2,1,1,1715,1585,48,24,8,,,,2,,87503001019
875,3,1,20,32,52,1,1,1,1325,1225,32,18,0,,,,2,,87503001020
875,3,1,1,1,58,2,2,1,1815,1495,54,40,138,,,,1,,87503001001
875,3,1,2,3,62,1,2,1,2495,2035,60,72,230,,,,1,,87503001002
875,20,431,1,4,,,,1,,,,,,16,1,2,,,87520431001
875,20,799,1,5,,,,1,,,,,,10,1,1,,,87520799001
875,3,1,4,7,62,1,2,1,2340,1935,54,36,238,,,,2,,87503001004
875,3,1,6,9,82,2,2,1,6170,5060,250,452,190,,,,1,,87503001006
